movieId,title,year,genres,imdbId,tmdbId,tags,ratings
32,Twelve Monkeys (a.k.a. 12 Monkeys) ,1995,Mystery|Sci-Fi|Thriller,114746,63.0,"[[424, 'time travel'], [474, 'time travel'], [477, 'Brad Pitt'], [477, 'Bruce Willis'], [477, 'mindfuck'], [477, 'Post apocalyptic'], [477, 'post-apocalyptic'], [477, 'remake'], [477, 'time travel'], [477, 'twist ending']]","[[4, 2.0], [6, 4.0], [8, 3.0], [14, 4.0], [18, 4.0], [19, 4.0], [23, 3.5], [24, 3.5], [28, 3.5], [32, 4.0], [33, 3.0], [39, 3.0], [45, 4.5], [46, 4.0], [50, 3.0], [54, 3.0], [57, 4.0], [58, 5.0], [61, 4.5], [63, 3.0], [64, 4.0], [66, 5.0], [72, 4.5], [78, 3.5], [80, 4.0], [81, 5.0], [90, 4.0], [91, 4.0], [94, 5.0], [95, 4.0], [105, 3.5], [109, 4.0], [112, 5.0], [115, 5.0], [117, 3.0], [120, 3.0], [122, 5.0], [132, 3.0], [133, 4.0], [135, 5.0], [144, 4.0], [146, 5.0], [149, 4.0], [150, 5.0], [160, 5.0], [166, 4.0], [171, 5.0], [174, 3.0], [179, 4.0], [182, 4.0], [191, 5.0], [195, 4.0], [198, 5.0], [201, 4.0], [202, 4.0], [206, 3.0], [219, 3.5], [220, 4.5], [221, 5.0], [222, 3.0], [226, 4.0], [227, 4.5], [235, 4.0], [237, 5.0], [239, 5.0], [242, 5.0], [247, 3.0], [249, 5.0], [254, 4.5], [259, 5.0], [264, 1.0], [265, 4.0], [266, 4.0], [269, 4.0], [270, 4.0], [271, 4.0], [273, 5.0], [274, 4.0], [275, 5.0], [277, 5.0], [282, 4.0], [284, 5.0], [288, 5.0], [292, 2.0], [298, 4.0], [302, 3.0], [303, 3.5], [304, 4.0], [305, 5.0], [307, 3.5], [312, 4.0], [313, 4.0], [314, 3.0], [317, 4.0], [318, 4.5], [323, 2.5], [325, 4.0], [330, 5.0], [332, 2.5], [337, 4.0], [339, 3.0], [345, 3.5], [347, 3.0], [350, 4.0], [353, 5.0], [354, 4.0], [364, 3.0], [372, 4.0], [373, 4.0], [375, 5.0], [376, 5.0], [377, 4.5], [380, 5.0], [381, 3.5], [385, 4.0], [386, 3.0], [387, 3.5], [389, 4.0], [391, 4.0], [398, 5.0], [405, 4.5], [414, 5.0], [420, 3.5], [424, 3.5], [425, 4.0], [434, 3.5], [437, 4.0], [438, 4.0], [445, 5.0], [446, 4.0], [448, 2.0], [449, 4.0], [451, 5.0], [453, 5.0], [456, 3.0], [462, 3.5], [464, 3.5], [468, 4.0], [469, 5.0], [470, 3.0], [474, 4.0], [476, 4.0], [477, 4.5], [480, 4.0], [483, 5.0], [486, 5.0], [489, 3.5], [492, 3.0], [501, 3.0], [509, 4.0], [512, 5.0], [513, 4.0], [520, 3.5], [521, 3.0], [524, 3.0], [529, 5.0], [544, 3.0], [553, 5.0], [555, 4.0], [559, 3.0], [560, 3.5], [561, 3.5], [565, 5.0], [566, 4.0], [570, 4.0], [580, 5.0], [587, 5.0], [590, 3.0], [596, 3.5], [599, 3.0], [600, 4.5], [602, 3.0], [603, 3.0], [604, 4.0], [606, 4.0], [608, 3.5], [610, 4.5]]"
34,Babe ,1995,Children|Drama,112431,9598.0,"[[474, 'Animal movie'], [474, 'pigs'], [477, 'villain nonexistent or not needed for good story']]","[[5, 4.0], [6, 4.0], [8, 5.0], [18, 2.5], [19, 4.0], [20, 4.0], [26, 3.0], [27, 5.0], [33, 3.0], [40, 5.0], [43, 5.0], [63, 3.0], [64, 4.5], [68, 1.0], [82, 2.0], [84, 4.0], [93, 5.0], [94, 4.0], [95, 4.0], [96, 5.0], [103, 4.0], [109, 3.0], [111, 2.5], [115, 2.0], [117, 3.0], [126, 3.0], [132, 1.5], [136, 2.0], [140, 4.0], [142, 4.0], [144, 3.0], [156, 4.0], [160, 5.0], [169, 4.0], [170, 5.0], [174, 4.0], [179, 5.0], [181, 5.0], [185, 2.0], [191, 4.0], [198, 4.0], [200, 2.5], [201, 5.0], [216, 5.0], [217, 4.0], [220, 4.5], [223, 1.0], [229, 5.0], [230, 2.0], [234, 3.0], [235, 4.0], [240, 5.0], [255, 1.0], [263, 4.0], [273, 4.0], [274, 4.0], [275, 5.0], [288, 4.0], [290, 4.0], [292, 3.5], [305, 3.0], [323, 2.5], [328, 5.0], [330, 3.0], [331, 2.0], [347, 4.0], [349, 5.0], [353, 5.0], [354, 3.5], [357, 4.0], [359, 2.5], [367, 3.0], [372, 4.0], [373, 4.0], [377, 4.0], [379, 5.0], [380, 4.0], [381, 3.5], [386, 4.0], [391, 3.0], [394, 3.0], [395, 3.0], [404, 4.0], [411, 4.0], [412, 5.0], [414, 5.0], [425, 3.5], [430, 3.0], [434, 3.5], [436, 5.0], [446, 5.0], [453, 4.0], [455, 4.0], [457, 2.0], [470, 4.0], [474, 4.5], [476, 4.0], [477, 4.0], [480, 4.0], [488, 3.0], [489, 2.0], [498, 3.0], [507, 5.0], [509, 3.5], [514, 4.0], [517, 5.0], [525, 3.0], [527, 5.0], [534, 4.0], [559, 5.0], [560, 2.5], [561, 2.5], [563, 2.0], [565, 4.0], [567, 2.5], [570, 3.5], [579, 3.0], [580, 2.5], [584, 3.0], [593, 4.0], [596, 4.0], [597, 4.0], [600, 2.0], [602, 1.0], [603, 4.0], [604, 4.0], [607, 3.0], [608, 3.5]]"
36,Dead Man Walking ,1995,Crime|Drama,112818,687.0,"[[474, 'death penalty'], [474, 'Nun']]","[[5, 4.0], [6, 5.0], [11, 4.0], [18, 4.0], [32, 4.0], [33, 5.0], [44, 4.0], [51, 3.0], [58, 4.0], [64, 4.0], [70, 5.0], [84, 5.0], [90, 4.0], [91, 3.0], [103, 4.0], [109, 5.0], [112, 0.5], [117, 3.0], [142, 4.0], [150, 4.0], [162, 5.0], [171, 4.0], [182, 4.5], [191, 5.0], [195, 4.0], [198, 5.0], [199, 4.0], [206, 5.0], [229, 4.0], [235, 4.0], [243, 4.0], [262, 5.0], [263, 4.0], [265, 4.0], [270, 5.0], [290, 4.0], [301, 4.5], [302, 4.0], [304, 1.0], [308, 1.0], [323, 3.5], [337, 4.0], [357, 3.5], [372, 3.0], [378, 4.0], [402, 3.0], [404, 3.0], [414, 3.0], [425, 3.0], [432, 3.5], [437, 4.0], [462, 3.5], [469, 3.0], [470, 4.0], [474, 5.0], [488, 4.5], [492, 4.0], [501, 3.0], [521, 4.0], [559, 4.0], [588, 2.0], [589, 5.0], [590, 3.5], [602, 3.0], [603, 4.0], [606, 3.5], [607, 4.0]]"
38,It Takes Two ,1995,Children|Comedy,113442,33689.0,"[[474, 'twins']]","[[21, 2.5], [217, 2.0], [448, 3.0], [474, 1.0]]"
39,Clueless ,1995,Comedy|Romance,112697,9603.0,"[[357, 'chick flick'], [357, 'funny'], [357, 'Paul Rudd'], [357, 'quotable'], [357, 'seen more than once'], [474, 'Emma'], [474, 'Jane Austen']]","[[5, 3.0], [8, 3.0], [12, 4.0], [14, 3.0], [32, 3.0], [33, 5.0], [35, 3.0], [38, 3.0], [45, 3.0], [46, 3.0], [56, 4.0], [57, 3.0], [58, 5.0], [64, 4.0], [68, 4.0], [91, 1.5], [94, 1.0], [95, 4.0], [102, 3.0], [104, 4.0], [109, 3.0], [111, 4.0], [112, 0.5], [113, 3.0], [117, 3.0], [121, 4.0], [132, 3.0], [144, 3.5], [156, 1.0], [167, 2.0], [169, 3.5], [174, 4.0], [176, 3.0], [177, 4.0], [181, 3.0], [191, 1.0], [200, 5.0], [216, 3.0], [224, 5.0], [226, 3.0], [230, 3.0], [232, 3.0], [235, 3.0], [240, 5.0], [242, 3.0], [263, 4.0], [266, 2.0], [275, 4.0], [280, 4.0], [283, 1.0], [284, 3.0], [286, 3.5], [294, 2.0], [307, 2.0], [308, 3.0], [313, 4.0], [314, 3.0], [328, 2.0], [347, 4.0], [353, 1.0], [357, 4.5], [367, 4.0], [370, 3.5], [372, 3.0], [386, 3.0], [387, 2.5], [409, 4.0], [414, 4.0], [434, 3.0], [446, 3.0], [458, 4.0], [468, 5.0], [469, 2.0], [470, 3.0], [474, 3.5], [480, 2.5], [484, 4.5], [486, 3.0], [489, 3.5], [500, 1.0], [506, 5.0], [507, 3.0], [509, 4.0], [512, 4.0], [525, 4.5], [555, 4.0], [559, 3.0], [561, 3.0], [564, 3.5], [566, 4.0], [570, 3.0], [577, 3.0], [583, 5.0], [584, 1.0], [592, 4.0], [594, 4.5], [596, 4.0], [597, 4.0], [599, 3.0], [600, 3.0], [602, 5.0], [603, 5.0], [604, 3.0], [608, 3.0]]"
40,"Cry, the Beloved Country ",1995,Drama,112749,34615.0,"[[474, 'In Netflix queue'], [474, 'South Africa']]","[[311, 3.5], [544, 5.0]]"
41,Richard III ,1995,Drama|War,114279,31174.0,"[[474, 'Shakespeare']]","[[6, 4.0], [9, 3.0], [59, 5.0], [91, 4.0], [117, 4.0], [182, 4.5], [268, 4.0], [314, 3.0], [337, 3.0], [372, 4.0], [467, 4.0], [470, 3.0], [474, 3.5], [593, 4.0], [599, 2.5]]"
42,Dead Presidents ,1995,Action|Crime|Drama,112819,11443.0,,"[[234, 4.0], [368, 2.0], [414, 2.0], [553, 4.0], [588, 3.0], [597, 3.0], [599, 3.0]]"
43,Restoration ,1995,Drama,114272,35196.0,"[[474, 'England']]","[[6, 4.0], [33, 2.0], [288, 3.0], [437, 3.0], [470, 3.0], [474, 3.5], [521, 4.0], [599, 3.0]]"
44,Mortal Kombat ,1995,Action|Adventure|Fantasy,113855,9312.0,,"[[11, 2.0], [15, 1.0], [17, 3.5], [19, 3.0], [21, 1.0], [40, 3.0], [58, 2.0], [68, 3.0], [94, 1.0], [117, 2.0], [119, 3.0], [121, 1.0], [136, 2.0], [160, 3.0], [182, 1.5], [202, 2.0], [217, 2.0], [219, 1.5], [226, 3.5], [240, 4.0], [243, 4.0], [274, 4.0], [284, 3.0], [294, 3.0], [314, 3.0], [354, 3.5], [373, 1.0], [380, 4.0], [386, 2.0], [387, 1.0], [396, 2.0], [408, 3.5], [414, 2.0], [428, 2.0], [438, 3.0], [447, 5.0], [452, 4.0], [469, 1.0], [486, 4.0], [514, 2.5], [534, 4.0], [545, 2.5], [561, 2.0], [592, 3.0], [599, 2.5], [608, 0.5]]"
45,To Die For ,1995,Comedy|Drama|Thriller,114681,577.0,"[[474, 'Journalism']]","[[4, 3.0], [6, 3.0], [64, 3.5], [84, 4.0], [109, 3.0], [132, 2.5], [156, 4.0], [181, 3.0], [182, 3.0], [217, 2.0], [229, 3.0], [250, 4.0], [266, 2.0], [275, 2.0], [316, 4.5], [385, 3.0], [386, 3.0], [387, 2.5], [396, 3.0], [414, 3.0], [446, 3.0], [469, 4.0], [474, 4.0], [476, 3.0], [479, 3.0], [501, 3.0], [502, 3.5], [536, 5.0], [597, 5.0], [599, 2.5], [602, 5.0], [603, 4.0]]"
46,How to Make an American Quilt ,1995,Drama|Romance,113347,11861.0,"[[474, 'wedding']]","[[6, 4.0], [40, 4.0], [84, 3.0], [113, 3.0], [201, 1.0], [240, 3.0], [268, 1.0], [304, 5.0], [411, 2.0], [414, 2.0], [474, 3.0], [489, 3.5], [594, 4.5], [600, 3.0], [606, 4.0]]"
47,Seven (a.k.a. Se7en) ,1995,Mystery|Thriller,114369,807.0,"[[424, 'mystery'], [424, 'twist ending'], [474, 'serial killer']]","[[1, 5.0], [4, 2.0], [6, 4.0], [8, 4.0], [13, 5.0], [14, 5.0], [15, 3.5], [16, 3.5], [17, 4.0], [18, 4.5], [19, 3.0], [26, 4.0], [28, 3.0], [39, 3.0], [41, 3.5], [42, 4.0], [43, 4.0], [47, 3.0], [54, 3.0], [56, 5.0], [58, 5.0], [62, 4.5], [63, 4.0], [64, 4.5], [66, 5.0], [68, 4.0], [72, 4.5], [75, 2.0], [76, 3.5], [81, 3.0], [82, 3.5], [91, 4.5], [94, 2.0], [102, 5.0], [104, 0.5], [105, 5.0], [109, 3.0], [110, 4.5], [112, 5.0], [116, 3.5], [117, 4.0], [121, 3.0], [122, 4.5], [123, 4.5], [126, 5.0], [129, 3.5], [131, 4.0], [132, 4.0], [133, 4.0], [134, 4.0], [135, 5.0], [136, 5.0], [140, 4.0], [141, 3.0], [142, 4.0], [144, 4.5], [152, 5.0], [156, 3.5], [160, 5.0], [166, 4.0], [171, 5.0], [176, 5.0], [177, 4.5], [178, 4.5], [179, 4.0], [181, 3.0], [182, 4.0], [187, 4.0], [191, 4.0], [192, 3.0], [198, 5.0], [199, 3.0], [200, 4.0], [204, 5.0], [217, 2.0], [219, 3.5], [220, 3.0], [222, 4.0], [223, 3.0], [226, 5.0], [227, 5.0], [230, 3.0], [232, 4.5], [233, 3.5], [239, 5.0], [241, 4.0], [242, 5.0], [247, 4.0], [249, 5.0], [251, 5.0], [254, 4.5], [260, 4.5], [261, 4.0], [268, 3.0], [274, 4.0], [284, 3.0], [286, 5.0], [288, 3.5], [294, 2.0], [297, 4.0], [298, 4.0], [301, 4.5], [302, 5.0], [305, 4.0], [307, 4.0], [313, 5.0], [314, 1.0], [317, 5.0], [318, 4.0], [322, 4.0], [326, 4.0], [328, 4.5], [330, 3.0], [332, 4.0], [334, 2.0], [336, 4.5], [337, 5.0], [339, 4.5], [346, 3.5], [347, 3.0], [351, 4.5], [352, 5.0], [353, 5.0], [354, 4.0], [362, 4.5], [368, 4.0], [369, 3.5], [370, 3.5], [372, 5.0], [373, 5.0], [379, 3.0], [380, 5.0], [381, 2.0], [386, 3.0], [387, 4.5], [391, 3.0], [400, 5.0], [402, 3.0], [403, 5.0], [404, 3.0], [411, 4.0], [412, 3.0], [414, 4.0], [415, 4.0], [417, 5.0], [419, 4.0], [424, 5.0], [425, 4.5], [426, 0.5], [432, 4.0], [433, 3.0], [434, 4.0], [437, 4.0], [441, 4.5], [444, 4.0], [445, 4.5], [446, 4.0], [448, 4.0], [452, 5.0], [453, 5.0], [462, 4.0], [464, 5.0], [468, 5.0], [469, 4.0], [470, 3.0], [474, 4.0], [477, 4.0], [480, 4.5], [483, 3.5], [484, 4.0], [486, 3.0], [489, 3.0], [498, 3.0], [505, 5.0], [507, 3.0], [512, 5.0], [514, 4.0], [517, 2.0], [524, 5.0], [525, 3.5], [534, 4.0], [540, 4.5], [541, 1.0], [542, 5.0], [551, 4.5], [560, 4.0], [561, 4.5], [565, 4.0], [570, 3.5], [573, 5.0], [574, 5.0], [580, 5.0], [584, 5.0], [588, 3.0], [590, 3.0], [597, 4.0], [599, 4.0], [600, 4.0], [601, 4.0], [602, 5.0], [606, 3.0], [608, 4.5], [610, 5.0]]"
48,Pocahontas ,1995,Animation|Children|Drama|Musical|Romance,114148,10530.0,,"[[19, 1.0], [20, 5.0], [21, 3.0], [27, 4.0], [38, 3.0], [40, 2.0], [43, 5.0], [48, 4.0], [58, 3.0], [60, 3.0], [64, 3.0], [68, 4.0], [76, 0.5], [103, 3.5], [111, 3.5], [117, 3.0], [132, 3.0], [134, 3.0], [144, 4.5], [161, 4.0], [169, 3.5], [170, 4.0], [177, 3.0], [194, 2.0], [216, 2.0], [226, 3.0], [232, 2.5], [234, 5.0], [235, 3.0], [240, 3.0], [243, 4.0], [249, 3.0], [262, 1.0], [264, 3.0], [274, 2.0], [287, 1.0], [288, 2.0], [308, 4.0], [316, 1.5], [318, 3.5], [323, 3.5], [371, 4.5], [372, 2.0], [380, 3.0], [381, 3.0], [395, 2.0], [401, 2.0], [414, 3.0], [429, 4.0], [435, 4.0], [436, 4.0], [447, 3.0], [458, 3.0], [476, 4.0], [483, 3.0], [484, 4.5], [489, 4.0], [509, 3.5], [525, 3.0], [527, 3.0], [534, 4.0], [559, 3.0], [560, 2.5], [563, 3.5], [579, 4.0], [584, 5.0], [594, 4.5], [608, 0.5]]"
49,When Night Is Falling ,1995,Drama|Romance,114916,8391.0,,"[[202, 3.0]]"
50,"Usual Suspects, The ",1995,Crime|Mystery|Thriller,114814,629.0,"[[424, 'mindfuck'], [424, 'suspense'], [424, 'thriller'], [424, 'tricky'], [424, 'twist ending'], [474, 'heist']]","[[1, 5.0], [5, 4.0], [6, 1.0], [7, 4.5], [8, 5.0], [16, 4.0], [17, 4.5], [18, 5.0], [23, 4.0], [24, 4.0], [28, 3.5], [29, 3.5], [32, 5.0], [33, 5.0], [35, 5.0], [38, 5.0], [39, 5.0], [41, 3.0], [42, 5.0], [45, 5.0], [46, 5.0], [54, 3.0], [57, 5.0], [58, 5.0], [60, 3.0], [61, 4.5], [63, 5.0], [64, 3.0], [66, 4.0], [68, 3.0], [69, 5.0], [72, 4.5], [80, 4.5], [84, 4.0], [88, 5.0], [91, 4.5], [96, 5.0], [103, 4.0], [105, 5.0], [109, 4.0], [112, 5.0], [117, 4.0], [122, 5.0], [124, 4.5], [131, 4.0], [132, 4.0], [133, 3.0], [140, 3.0], [142, 5.0], [145, 5.0], [152, 4.5], [156, 4.0], [160, 4.0], [162, 4.0], [166, 5.0], [174, 3.0], [177, 4.0], [178, 4.5], [182, 4.5], [187, 4.5], [191, 5.0], [195, 5.0], [197, 3.0], [198, 5.0], [199, 4.0], [202, 4.0], [211, 4.0], [215, 5.0], [217, 3.0], [219, 5.0], [220, 5.0], [221, 4.5], [222, 3.0], [228, 4.5], [233, 4.0], [237, 2.5], [239, 4.5], [241, 4.0], [246, 4.5], [247, 5.0], [249, 4.0], [254, 4.5], [260, 5.0], [261, 4.0], [262, 3.0], [266, 4.0], [268, 5.0], [274, 4.0], [275, 4.0], [278, 5.0], [279, 3.5], [280, 4.5], [282, 4.5], [287, 3.5], [290, 4.0], [294, 3.0], [295, 5.0], [296, 5.0], [297, 5.0], [298, 3.5], [301, 4.5], [305, 5.0], [307, 4.5], [308, 2.5], [309, 4.5], [313, 5.0], [314, 4.0], [317, 5.0], [322, 4.0], [323, 4.5], [326, 2.0], [327, 4.5], [328, 4.0], [329, 2.0], [330, 5.0], [331, 5.0], [332, 4.0], [335, 5.0], [336, 5.0], [337, 3.0], [338, 4.5], [343, 4.5], [346, 4.0], [348, 5.0], [352, 5.0], [354, 4.5], [356, 3.5], [357, 5.0], [362, 3.5], [363, 4.0], [368, 4.0], [370, 4.5], [372, 5.0], [373, 5.0], [380, 4.0], [381, 4.5], [382, 5.0], [385, 3.0], [386, 3.0], [387, 4.5], [391, 4.0], [394, 5.0], [396, 4.0], [400, 5.0], [411, 3.0], [414, 5.0], [415, 4.5], [418, 4.5], [419, 4.0], [424, 5.0], [425, 4.5], [432, 3.0], [433, 5.0], [435, 4.0], [437, 4.0], [444, 5.0], [446, 4.0], [448, 4.0], [449, 4.5], [453, 5.0], [455, 3.0], [462, 3.5], [469, 4.0], [470, 3.0], [472, 5.0], [474, 4.0], [480, 3.5], [482, 4.0], [483, 4.5], [495, 4.0], [497, 3.0], [501, 3.0], [510, 4.0], [512, 5.0], [515, 4.5], [522, 4.5], [524, 2.0], [525, 4.5], [541, 5.0], [553, 4.0], [555, 5.0], [560, 4.0], [561, 4.5], [562, 4.0], [565, 5.0], [566, 5.0], [567, 1.0], [568, 5.0], [569, 3.0], [573, 5.0], [580, 5.0], [587, 5.0], [588, 5.0], [590, 4.5], [593, 4.5], [595, 5.0], [596, 3.5], [597, 5.0], [599, 3.5], [601, 5.0], [602, 5.0], [606, 4.5], [608, 4.5], [610, 4.0]]"
52,Mighty Aphrodite ,1995,Comedy|Drama|Romance,113819,11448.0,"[[474, 'adoption'], [474, 'prostitution']]","[[4, 3.0], [32, 3.0], [57, 3.0], [84, 5.0], [90, 5.0], [109, 3.0], [120, 3.0], [150, 4.0], [156, 3.5], [179, 4.0], [191, 5.0], [270, 4.0], [314, 3.0], [372, 4.0], [402, 3.0], [410, 4.0], [411, 2.0], [414, 3.0], [437, 4.0], [462, 3.0], [474, 4.0], [492, 3.0], [521, 4.0], [597, 4.0], [599, 3.0], [600, 3.5], [602, 3.0], [603, 1.0]]"
53,Lamerica ,1994,Adventure|Drama,110299,49133.0,,"[[85, 5.0], [603, 5.0]]"
54,"Big Green, The ",1995,Children|Comedy,112499,26441.0,,"[[6, 4.0], [19, 2.0], [414, 1.0]]"
55,Georgia ,1995,Drama,113158,97406.0,,"[[84, 4.0]]"
57,Home for the Holidays ,1995,Drama,113321,9089.0,,"[[43, 5.0], [84, 3.0], [262, 3.0], [414, 3.0], [474, 3.0], [566, 3.0], [599, 2.5], [603, 2.0]]"
58,"Postman, The (Postino, Il) ",1994,Comedy|Drama|Romance,110877,11010.0,"[[474, 'writing']]","[[4, 3.0], [5, 5.0], [7, 3.0], [23, 3.0], [32, 5.0], [33, 4.0], [74, 5.0], [90, 5.0], [91, 2.0], [132, 2.0], [150, 3.0], [156, 4.0], [191, 4.0], [198, 5.0], [202, 4.0], [206, 5.0], [221, 4.5], [267, 5.0], [270, 4.0], [302, 5.0], [304, 4.0], [310, 4.5], [325, 4.0], [330, 5.0], [359, 4.5], [391, 4.0], [410, 4.0], [425, 3.5], [427, 2.0], [444, 5.0], [467, 5.0], [474, 3.5], [521, 4.0], [559, 4.0], [587, 5.0], [603, 3.0], [606, 3.5]]"
60,"Indian in the Cupboard, The ",1995,Adventure|Children|Fantasy,113419,11359.0,,"[[6, 4.0], [27, 3.0], [35, 5.0], [40, 4.0], [43, 5.0], [60, 3.0], [87, 3.0], [93, 4.0], [103, 4.0], [117, 3.0], [160, 2.0], [169, 4.0], [177, 3.0], [217, 2.0], [226, 2.5], [234, 4.0], [240, 4.0], [274, 3.5], [294, 1.0], [304, 1.0], [314, 3.0], [323, 3.0], [355, 3.0], [373, 3.0], [380, 4.0], [384, 4.0], [395, 3.0], [429, 4.0], [436, 3.0], [473, 2.0], [480, 2.0], [584, 5.0], [599, 2.0], [604, 4.0]]"
61,Eye for an Eye ,1996,Drama|Thriller,116260,17182.0,,"[[6, 4.0], [181, 4.0], [402, 5.0], [492, 4.0], [501, 3.0], [599, 2.5]]"
62,Mr. Holland's Opus ,1995,Drama,113862,2054.0,"[[474, 'music']]","[[6, 4.0], [27, 5.0], [28, 3.5], [31, 4.0], [32, 3.0], [35, 5.0], [38, 3.0], [40, 5.0], [45, 4.0], [47, 3.0], [58, 3.0], [68, 3.5], [71, 4.0], [84, 4.0], [100, 4.0], [107, 5.0], [109, 5.0], [112, 4.0], [117, 4.0], [121, 5.0], [136, 5.0], [140, 4.5], [150, 3.0], [151, 4.0], [156, 2.0], [159, 3.0], [162, 5.0], [169, 5.0], [174, 1.0], [181, 4.0], [196, 4.5], [199, 1.0], [200, 3.0], [202, 3.0], [206, 4.0], [214, 3.0], [235, 5.0], [243, 5.0], [270, 5.0], [274, 3.0], [276, 5.0], [277, 2.0], [287, 2.0], [292, 3.0], [304, 5.0], [307, 3.0], [314, 4.0], [323, 2.5], [330, 3.0], [337, 3.0], [356, 4.5], [357, 3.0], [372, 3.0], [381, 4.5], [385, 3.0], [389, 5.0], [404, 4.0], [411, 5.0], [414, 4.0], [437, 3.0], [438, 4.0], [455, 4.0], [458, 5.0], [470, 3.0], [474, 2.5], [480, 3.5], [482, 5.0], [492, 4.0], [498, 5.0], [501, 3.0], [514, 4.0], [522, 3.0], [525, 3.5], [529, 3.0], [544, 5.0], [572, 4.0], [580, 2.0], [600, 2.5], [603, 1.0], [604, 4.0]]"
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood ,1996,Comedy|Crime,116126,10607.0,,"[[226, 3.5], [269, 3.0], [283, 3.0], [387, 2.0], [484, 4.0], [492, 3.0], [608, 0.5]]"
64,Two if by Sea ,1996,Comedy|Romance,118002,19760.0,,"[[19, 2.0], [113, 2.0], [266, 1.0], [456, 3.0], [492, 3.0]]"
65,Bio-Dome ,1996,Comedy,115683,9536.0,,"[[6, 3.0], [19, 2.0], [44, 3.0], [45, 3.0], [51, 3.5], [57, 1.0], [68, 1.5], [111, 3.5], [135, 1.0], [179, 3.0], [217, 1.0], [219, 1.0], [226, 3.0], [228, 2.0], [234, 3.0], [274, 3.0], [277, 3.0], [294, 3.0], [307, 2.5], [337, 3.0], [350, 3.0], [389, 4.0], [414, 2.0], [448, 1.0], [456, 2.0], [492, 5.0], [529, 1.0], [539, 4.5], [555, 3.0], [599, 2.0], [608, 2.0]]"
66,Lawnmower Man 2: Beyond Cyberspace ,1996,Action|Sci-Fi|Thriller,116839,11525.0,,"[[6, 3.0], [44, 3.0], [198, 1.0], [214, 3.0], [337, 4.0], [448, 2.0], [477, 0.5], [492, 3.0], [559, 3.0]]"
68,French Twist (Gazon maudit) ,1995,Comedy|Romance,113149,4482.0,,"[[90, 3.0], [156, 2.0], [385, 3.0], [544, 5.0], [606, 4.0]]"
69,Friday ,1995,Comedy,113118,10634.0,,"[[45, 3.0], [56, 4.0], [57, 4.0], [88, 3.5], [167, 2.5], [182, 3.0], [225, 5.0], [226, 4.0], [266, 5.0], [274, 4.0], [283, 4.0], [294, 4.0], [353, 3.0], [428, 3.5], [452, 5.0], [480, 2.0], [484, 4.5], [548, 5.0], [597, 4.0], [599, 2.5]]"
70,From Dusk Till Dawn ,1996,Action|Comedy|Horror|Thriller,116367,755.0,,"[[1, 3.0], [18, 3.5], [19, 2.0], [34, 3.5], [45, 4.0], [51, 5.0], [57, 1.0], [64, 4.0], [68, 4.0], [103, 3.5], [122, 4.5], [132, 2.5], [182, 4.5], [187, 4.0], [195, 4.0], [249, 4.0], [274, 4.5], [283, 3.0], [286, 3.0], [294, 4.0], [295, 5.0], [297, 2.0], [305, 5.0], [307, 3.5], [313, 4.0], [336, 4.0], [353, 4.0], [354, 4.5], [361, 2.0], [362, 4.0], [368, 3.0], [372, 3.0], [380, 5.0], [387, 3.5], [391, 1.0], [405, 4.0], [425, 4.0], [428, 3.0], [438, 3.0], [450, 2.0], [452, 4.0], [453, 4.0], [469, 2.0], [489, 2.0], [546, 5.0], [560, 4.0], [571, 2.0], [580, 5.0], [594, 3.5], [597, 2.0], [599, 3.5], [603, 4.0], [606, 4.0], [608, 3.0], [610, 4.0]]"
71,Fair Game ,1995,Action,113010,11859.0,,"[[113, 1.0], [372, 2.0], [387, 1.5], [414, 2.0], [438, 2.0]]"
72,Kicking and Screaming ,1995,Comedy|Drama,113537,28387.0,,"[[191, 4.0], [307, 2.0], [318, 4.5], [414, 4.0], [484, 4.0], [555, 3.0], [600, 1.0]]"
73,"Misérables, Les ",1995,Drama|War,113828,48750.0,,"[[117, 4.0], [169, 4.0], [288, 3.0], [304, 4.0], [420, 4.0], [421, 4.0], [476, 4.0], [488, 2.5], [501, 2.0], [599, 3.0], [600, 3.5], [605, 3.0], [606, 4.0]]"
74,Bed of Roses ,1996,Drama|Romance,115644,20927.0,,"[[32, 4.0], [100, 4.0], [113, 3.0], [269, 5.0], [337, 5.0], [456, 4.0], [474, 3.0], [492, 4.0]]"
75,Big Bully ,1996,Comedy|Drama,115676,36929.0,,"[[151, 3.0], [414, 1.0], [492, 3.0], [555, 3.0], [599, 1.0]]"
76,Screamers ,1995,Action|Sci-Fi|Thriller,114367,9102.0,,"[[6, 4.0], [51, 5.0], [109, 3.0], [160, 4.0], [182, 3.5], [269, 2.0], [313, 1.0], [337, 5.0], [380, 3.0], [477, 4.0], [492, 5.0], [524, 2.0], [559, 3.0], [599, 2.5], [604, 4.0]]"
77,Nico Icon ,1995,Documentary,113973,124626.0,,"[[603, 4.0]]"
78,"Crossing Guard, The ",1995,Action|Crime|Drama|Thriller,112744,27526.0,,"[[32, 4.0], [414, 3.0], [437, 3.0]]"
